comment;len;rate
hình thức khá đẹp màu đỏ hơi ám cam đeo rất nổi âm thanh nghe tốt tuy nhiên mua về nên burn in tầm vài tiếng không thì nghe bass bẹt bẹt chán lắm;34;4
tai nghe hơi nặng chắc mình mang chưa quen nên thấy mõi tai khi nghe lâu;16;4
am thanh nghe rõ ràng tách bạch bass ấm tiếng trong dây thiết kế thông minh giảm khả năng bị rối tiếc nút điều chỉnh trên dây chỉ dùng với điện thoại không dùng với laptop được tiki giao hàng rất nhanh đóng gói cẩn thận;46;4
tai nghe hay tuy nhiên khi cắm vào điện thoại thì dễ bị mất kết nối dù di chuyển nhỏ;20;4
đặt hàng 5 1 2021 giao tai nghe ghi ngày xuất xưởng 13 3 2020 vậy là tự nhiên mất 4 tháng bảo hành;20;4
thiết kế rất đẹp đeo lên tai nhìn sang hản ra còn về chất âm thì bass khá ấm và lọc âm cũng chấp nhận được đúng với số tiền mà chất lượng đem lại;35;4
tai nghe mình thấy chất âm ok nhưng không hiểu sao nhiều lúc không kết nối được với điện thoại phải xoay đủ kiểu mới kết nối được nhưng nói chung vẫn ổn;32;4
dòng này phù hợp với những loại nhạc đòi hỏi nhiều âm bass và dành cho những ai muốn nghe bass tốt;22;4
chất âm tạm ổn âm bass không quá nổi bật thích hợp cho người chuyên nghe nhạc có nhiều bass hơn;21;4
tôi nhận được sản phẩm nhưng đọc thông tin thấy nói có tặng kèm bình nước mà không hề có quà như tiki đang khuyến mãi;26;4
sản phẩm y như hình nghe âm bass tốt màu xanh rêu dễ thương tiki giao hàng nhanh;18;4
mình thấy ghi là trắng nhưng mở ra là màu xám check trên sony store thì sony store cũng ghi màu trắng :);23;4
mình đặt mua màu đen nhưng không hiểu sao nhận được màu xám nhưng âm thanh tốt chất lượng ok nên mình cũng dùng luôn không đổi lại;28;4
sản phẩm được rất ưng và đẹp nhưng không nhận được tiki xu khi mua sắm thành công vậy cho tôi hỏi khi mua sản phẩm này tôi không được nhận tiki xu mong tiki mau chóng hồi âm;39;4
hài lòng chất lượng âm thanh của sony không phải bàn tiền nào của ấy;15;4
khi mở thấy tai phone khá cũ phần tai nghe có dính bụi nhưng đã có đồ thay từ sản phầm nghe nhạc rất ok nhưng có lúc không biết do lỗi sản phầm hay không mà cảm giấc nổ nổ nhẹ lúc nghe;42;4
tai nghe được cái không đau tai khi nghe lâu có cái chống rối khá ok bass đối với mình cũng biết không được như kỳ vọng lắm nhưng nói chung cũng được;33;4
sản phẩm chất lượng mẫu mã đẹp dùng được cho nhiều thiết bị âm thành được đẩy bass lên nhiều nên nếu nghe trong thời gian dài dễ bị nhức đầu;31;4
thấy mọi người nói màu đỏ đẹp mình cũng ham hố đặt màu đỏ nhưng nó không quá đẹp như mình tưởng nhưng thật sự là được nghe nhạc ở một tầm cao mới bass quá đã chống ồn tốt nói chung là mình thích ;46;4
về âm thanh thì đánh giá tốt nhất trong tầm giá 1 triệu trở lại không có gì phải trê nhưng tai nghe khá to và nặng mang lâu không thỏi mái lắm;33;4
chất bass tốt mid và treble thì không có nổi trội thiết kế đẹp giao hàng nhanh nhưng đặt màu trắng mà thực tế là xám bạc;27;4
lúc đầu nghe treble hơi chói và mất kiểm soát sau khi burnin 2 ngày với nhiều loại nhạc thì khá hơn bass sâu hợp cho bạn nào thích dòng nhạc mạnh;32;4
chất âm ok giao hàng hơi chậm đặt hàng 23 10 đến 30 10 mới nhận được hàng dù sao cũng rất thích chất âm em nó;25;4
tai nghe vừa tai đeo lâu không bị nhứt bass nhiều nghe được nhiều loại nhạc;16;4
tại sao mình mới mua mà thẻ bảo hành ghi xuất kho 29 8 là sao;15;4
tai nghe khá ổn âm thanh hay loại này đeo vẫn bị đau tai lắm ạ;16;4
dùng được 3 tháng thì một bên tai không nghe được nữa khá buồn vì giá đắt không biết có được bảo hành không nữa;25;4
hài lòng tuy nhiên màu đen thì không chính xác lắm màu xám thì đúng hơn;16;4
mình đã chọn tai nghe sony sau phân vân giữa jbl với sony sony có chất lượng âm trầm rất hay và đã tai;24;4
tiki giao hàng chậm vãi cả linh hồn đặt hàng từ ngày 9 hẹn ngày 15 nhận đến ngày 21 mới nhận;22;4
tậu được em này 3 tháng rồi nghe vẫn tốt bass đập rõ đúng chất sony extra bass;18;4
tiki ơi tai nghe này có kèm quà không ạ mình nhận được mà không thấy có quà như mấy comment trước :-(;23;4
hài lòng về chất âm của em này đặt biệt bass khá ngọt nghe pop edm rất đã;18;4
sản phẩm mình vừa mua sử dụng khoảng 2 tiếng thì bị rè phải làm sao ạ;17;4
mua tai nghe này đây là lần thứ hai thích nhất là nghe dj với edm thì tuyệt;18;4
bất ngờ về chất lượng sản phẩm tuy nhiên bản màu đen lại không giống đen giống xám hơn;19;4
chất âm rất tốt và rất ưng ý duy chỉ có một điểm trừ khiến mình lấn cấn là dây mỏng quá cả phần nhựa trong có vẻ rất giòn và dễ gãy vỡ;34;4
tai nghe này bass cũng không quá mạnh đâu chỉ mạnh hơn những tai nghe sony khác thôi nên các dai am mid va treble cũng thể hiện tốt;29;4
âm bass rất to nhưng lại không có độ sâu cần thiết với tầm giá này thì cũng có thể chấp nhận được không phù hợp để nghe các dòng nhạc nhẹ;32;4
nghe hay ấm phù hợp edm pop dance nhìu người trong công ty rất thích mượn nghe có điều dây thiết kế hơi kỳ dẹp chưa dẹp còn hơi rối nếu quấn không kỹ;33;4
mình không phải là dân nhạc hay có khiếu gì chỉ là mình thích nghe nhạc mà chất lượng nhạc tốt ưng với cái tai của mình tai nghe tốt;30;4
mẫu đẹp nghe nhac ok còn bền hay không phải sử dụng lâu mới đáng giá được;16;4
tiki giao hàng nhanh gói cẩn thận hộp đi kèm túi đựng tai nghe và 2 cặp nút dự phòng extra bass nên xử lí bass rất tốt thích hợp edm rock metal;33;4
tai nghe đẹp tiếc là mình đặt nhầm màu xanh dương thay vì màu đỏ :3 bass giật nhức óc lắm :) mà sao mình mua hàng mà không được tặng balô vậy -_-;34;4
sao không thấy có nốt tăng giảm âm lượng vậy ạ tai nghe sony nó không có à mọi người;19;4
hàng tốt mua đúng dịp được hẳn 4 quà mỗi tội giao hàng rất lâu đặt từ ngày 19 mà chiều 24 mới có hàng;25;4
hàng tốt nhưng thái độ của nhân viên giao hàng thì không ổn tí nào;15;4
tốt trong tầm giá mua tiki các bạn yên tâm hàng chính hãng giá tốt;15;4
tiki đóng gói cẩn thận chất lượng tai nghe này khá tốt thích hợp nghe nhạc edm rock nhưng nhe nhạc pop ballad hay nhạc vàng thì không hợp lắm;30;4
chất lượng khá tốt âm thanh ok tai mình hơi bé nên phải đeo đệm bé nhất do đeo lâu 10 15 giờ trên ngày nên hơi nhức tai :(;28;4
hơi bị trầy xí nhưng tai nghe rất ok đáng để mua và trải nghiệm;15;4
giao hàng nhanh hơn những lần trước đặt hôm trước hôm sau có luôn rồi ở hà nội nguyên seal tuy nhiên hộp bị xước bẩn tiki cần chú ý hơn;31;4
khá hài lòng với chiếc tai nghe này giá cả ổn giao hàng đúng hẹn chắc do tai nghe mới nên nghe chưa quen cho lắm;26;4
mình xài xiaomi mi8 sử dụng jack chuyển type c 3 5 vậy tai nghe này có hỗ trợ không bạn;21;4
tai nghe ổn được tặng balô cho 4 sao hẹn t6 t5 tiki đã giao hàng nhanh kinh khủng sẽ tiếp tục mua đồ trên tiki;26;4
tai nghe ổn nhưng mình chọn màu trắng mà màu nhận được là màu ghi;15;4
đúng chất extra bass nghe edm xem phim chơi game rất đã chi hơi tiếc mua xong tháng sau thì tiki giảm giá :(;24;4
vì mình từng dùng các tai nghe tốt khác rồi nên cảm nhận tai nghe này ở mức khá thôi;20;4
tai nghe tốt nghe nhạc hay chơi game đều ổn so tầm giá chỉ có logo là nhanh mờ;19;4
chất lượng khá ok đặt hành có nhanh dễ sợ :v;20;5
tai nghe ổn dưới 1tr âm bass nghe tốt hàng nguyên seal bảo hành chính hãng;16;4
chất âm bass tốt so với sản phẩm cùng phân khúc chất lượng gia công hoàn thiện chấp nhận được;20;4
trừ điểm giao hàng quá lâu 23 ngày thì hàng rất tốt không có gì phải chê;17;4
sản phẩm tốt nghe nhạc rất thoải mái chỉ tiếc là không điều chỉnh được volumn;16;4
sản phẩm nghe tốt và có vet chắc dây ít bị rối và màu sắc cũng đẹp;17;4
mấy ông kia mua sao có balo vậy mua bên tiki trading hay gia hiệp computer vậy;17;4
mình đọc thử review thấy rẻ với cũng cần gấp nên cũng mua thử nhưng không như mong đợi bỉm mỏng nhưng hơi dài con mặc vào đi hay bị nhoe nhoét ở mông hình in loè loẹt quá không quen lắm :) nói chung dùng tạm thì ok;49;4
phần tích điểm còn sử dụng được không shop sao số tổng đài hướng dẫn và tổng đài tư vấn lại ra số tổng đài củ fecredit và gotit gì đó là sao;35;4
tã này mặc rất gọn phù hợp với giai đoạn bé vận động ngiều nhưng về khả nằng thấm hút và khô thoáng bề mặt thì mình không thich lắm mom nào xài loại này thì nen thay tã thuong xuyen cho bé không để lâu được;47;4
thấm hút cũng ổn mỏng nhẹ bé 8kg mà size l bị hằn bụng và đùi phải xé bớt ra lần sau mua quần cứ tăng lên 1 size giá cả hợp lý chất lượng cũng ok nên sẽ ủng hộ pamper nè;43;4
giao hàng nhanh gói hàng kĩ chưa xài nên chưa biết vì lâu nay xài bobby size l nay lên size xl chuyển qua loại này;26;4
size nhỏ hơn so với số kí mua giờ vàng được hàng khuyến mãi máy say cũng thích cảm ơn tiki;21;4
giao hàng siêu nhanh mỗi tội bỉm bị rách một lỗ to không biết do vận chuyển hay như thế nào;19;4
không biết dùng như thế nào nhưng mình so sánh với bỉm pamper cũ đang dùng thì thấy có mùi nồng và sờ không mịn bằng bỉm cũ;28;4
sử dụng khi tả dày thì có mấy hạt trắng mềm dính vào mông bé;15;4
không hiểu sao có giấy để thẻ cào dự thưởng mà khui ra không có gì hết;17;4
tã hơi bé nên các mẹ nên tăng size cho con con mà tè nhiều thì 1 tiếng phải thay rồi;21;4
bỉm mỏng mềm giá tốt dáng bỉm hơi dài không ôm gọn mông bé như các hãng bỉm khác size cũng bé hơn các hãng khác;26;4
ok thấm hút tốt bỉm mỏng nhẹ mỗi tội không được khô thoáng bằng bobby;15;4
bỉm mỏng nhẹ nhưng form nhỏ nên con mình bị lằn dù chưa đến 7kg;15;4
tã ok nhưng mình mua với đơn hàng được tặng quà nhưng không thấy quà đâu hết;17;4
đã nhận được hàng nhưng sao mình làm theo hướng dẫn mà không thấy mã dự chương trinh tích điểm của pamper buồn;21;4
sản phầm chính hãng dùng không thích lắm vẫn bị vón cục chứ không giữ dáng;15;4
rất ổn đúng như miêu tả cho shop 4 sao vì mình cảm thấy sản phầm ổn nhưng không quá tuyệt vời;21;4
bản ví khá to không cần thiết các ngăn nhỏ không vừa các loại card phải nghiêng mới vừa cắt thêm tầm 3 ly nữa là perfect gia công tạm ổn sản phẩm đẹp như hình kết luận sản phẩm khá ok so với giá tiền;46;4
giao hàng nhanh chất lượng tạm ổn vì khá rẻ nên không đòi hỏi được nó phải chất lượng;19;4
da của bóp thì mền mịn có nhìu ngăn và đường chỉ thì ok nhưng có vài chỗ bị dư chỉ miếng mủ trên hình bị gì í;28;4
còn 1 vài lỗi nhỏ mong shop khắc phục vừa khui sản phẩm đã như vậy rồi;17;4
sản phẩm được đóng trong túi nilon tuy nhiên không làm sạch sản phẩm sau khi gia công nên còn hắc mùi keo và dính keo dán ở một số chỗ chịu khó lau xíu là đẹp giá 59k mình thấy hơi đắt 50k là hợp lí cho sản phẩm này;51;4
đóng gói sản phầm kỹ càng chất liệu da mềm có nhiều ngăn nhỏ rất tiện để sử dụng;18;4
hàng đúng hình ổn so với tầm giá phải xài một thời gian mới biết chất lượng sản phẩm mùi ví hơi khó chịu;24;4
